gse	pmid	subseries	superseries	affiliation	BioProject	SRA
GSE87127	27795297				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343638']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090185']
GSE87130	28343820				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343643']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090187']
GSE87144					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343666']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090192']
GSE87181	29358650; 34197620; 40378211	['GSE87185']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343794']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090247']
GSE87183	29358650; 34197620; 40378211	['GSE87185']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343793']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090248']
GSE87202	27779093				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343877']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090281']
GSE87212	28814511				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343890']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090295']
GSE87219	33574820				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343928']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090301']
GSE87266	28459454	['GSE87282']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343961']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090329']
GSE87293	28994389				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344028']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090348']
GSE87299	28335007				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344200']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090360']
GSE87315	28062693	['GSE87316']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344314']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090385']
GSE87321					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344339']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090395']
GSE87341	27926879				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344462']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090461']
GSE87344	27798236				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344761']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090559']
GSE87354	27820699				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344481']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090469']
GSE87366					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344497']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090476']
GSE87375	28467935				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344557']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090506']
GSE87386	28424327				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344762']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090558']
GSE87387	34236045				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344655']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090510']
GSE87388	28892048				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352787']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092892']
GSE87404	27919074	['GSE87812']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344669']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090515']
GSE87450	27799484				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344786']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090574']
GSE87453	27733775				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344789']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090578']
GSE87464					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344851']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090637']
GSE87478	28051144				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344886']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090638']
GSE87504	28115466				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345188']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090748']
GSE87511	28329687	['GSE87514']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344980']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090682']
GSE87512	28329687	['GSE87514']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344979']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090683']
GSE87519	28213091; 32791302	['GSE87543']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345008']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090688']
GSE87527	27863245				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345018']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090698']
GSE87531					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345037']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090703']
GSE87542	28213091; 32791302; 39484576	['GSE87543']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345146']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090729']
GSE87544	28355573				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345147']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090730']
GSE87550	28223918				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345169']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090745']
GSE87561	27851926				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345195']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090754']
GSE87565	28071704				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345270']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090817']
GSE87569	28326190				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345206']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090760']
GSE87578	27738108				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345228']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090770']
GSE87586	27829151; 35339728				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347282']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090980']
GSE87602	28500078				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345360']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090809']
GSE87606	27833043				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345364']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090816']
GSE87608	28052439				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345374']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090822']
GSE87623	28663574				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345426']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090852']
GSE87631	28538171				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345438']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090854']
GSE87632					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345440']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090858']
GSE87633	28942919				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345545']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090924']
GSE87635	27807034	['GSE87637']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345465']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090864']
GSE87644	28559416				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345475']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090874']
GSE87647	28465430				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345478']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090877']
GSE87681	29241546				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345547']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090922']
GSE87694					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345584']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090933']
GSE87743	28030540				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347337']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090989']
GSE87758	27851959				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347355']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091012']
GSE87795	29202695				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347628']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091366']
GSE87799	29226242				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347635']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091367']
GSE87800	28356386				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347634']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091368']
GSE87808	27912058				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347654']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091374']
GSE87821	28287392	['GSE87822']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347884']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091444']
GSE87824	28404936				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347816']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091381']
GSE87836	27867037				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347832']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091387']
GSE87837					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347831']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091388']
GSE87862					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347915']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091426']
GSE87870	27991934				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347981']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091437']
GSE87890	28753423; 36411386				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348117']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091455']
GSE87899	27855634				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348124']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091459']
GSE88700	28275002	['GSE88702']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348322']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091504']
GSE88706	28352663				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348310']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091503']
GSE88709	27762676				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348336']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091509']
GSE88732	28291811	['GSE88739']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348417']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091539']
GSE88745	29036702				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348448']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091548']
GSE88761	28572090; 30254108				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348469']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091561']
GSE88764					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348523']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091568']
GSE88777					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348541']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091584']
GSE88778	28380380				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348542']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091581']
GSE88779	28380380				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348543']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091582']
GSE88789	28121289				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348551']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091587']
GSE88791	29021573				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348555']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091589']
GSE88801	28176867				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348679']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091644']
GSE88814	28709640				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348729']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091660']
GSE88818	28071704				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348732']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091664']
GSE88829	28813658	['GSE89722']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA353552']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP093393']
GSE88830	31988323					['https://www.ncbi.nlm.nih.gov/sra?term=SRP091421']
GSE88836	27861515				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348750']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091686']
GSE88840	28514438				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348758']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091674']
GSE88841		['GSE88843']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348793']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091726']
GSE88905	28870739				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349051']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091722']
GSE88908	28655914				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349061']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091724']
GSE88949					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349172']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091778']
GSE88959					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349186']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091788']
GSE88967	27941795	['GSE88968']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349263']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091844']
GSE88970	28538178				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349258']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091843']
GSE88982	29166589				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349460']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091858']
GSE88984	27808166					['https://www.ncbi.nlm.nih.gov/sra?term=SRP045331']
GSE88987	27939672; 28283662				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349462']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091863']
GSE88989	27889319	['GSE71621']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349479']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091876']
GSE88996	27881740				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349472']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091872']
GSE88998	27913566				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349476']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091875']
GSE89010	29554304				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350166']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091938']
GSE89011	28003464	['GSE89012']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349752']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091889']
GSE89018	27840026; 32139766				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349804']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091906']
GSE89032	29084942	['GSE89033']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349978']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091919']
GSE89035					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350165']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091933']
GSE89055	28943313				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350164']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091932']
GSE89069	27729407				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350211']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091952']
GSE89082	36713383				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350257']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091968']
GSE89108	28720757				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350300']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091987']
GSE89132	28371128				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350338']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092007']
GSE89136	29244185				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350351']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092014']
GSE89171	27810956				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350518']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092058']
GSE89184	28383283				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350544']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092069']
GSE89195	29330524				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350616']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092094']
GSE89196	28919206				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350619']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092098']
GSE89198	28584128				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350624']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092099']
GSE89210	28285903	['GSE89211']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350688']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092111']
GSE89242	28285903	['GSE89211']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350821']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092184']
GSE89258	27851927				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350846']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092208']
GSE89261	27911839				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350847']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092209']
GSE89263	28709640				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350859']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092217']
GSE89264	29449449	['GSE90017']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA354556']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP093795']
GSE89270	27763814				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351215']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092246']
GSE89272	28351383	['GSE89275']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351224']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092242']
GSE89307	28514453	['GSE89309']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351718']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092280']
GSE89313	27930333	['GSE89316']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351757']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092291']
GSE89314	27930333	['GSE89316']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351756']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092292']
GSE89352	29133930				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351862']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092346']
GSE89361	28615418				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351876']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092352']
GSE89364	27926863				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA351883']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092356']
GSE89378		['GSE89379']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352039']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092389']
GSE89405	28218746				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352070']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092407']
GSE89412	29765016	['GSE89471']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352078']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092412']
GSE89419					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352130']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092427']
GSE89430	28725001; 32791302; 39484576	['GSE87543']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352164']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092442']
GSE89434	28360266	['GSE89437']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352225']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092451']
GSE89454	27838456				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352249']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092472']
GSE89460	28525560				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352258']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092481']
GSE89463	28331289				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352265']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092485']
GSE89477	29101163				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352336']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092523']
GSE89482	29346778				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352347']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092532']
GSE89500	38531054				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352394']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092546']
GSE89505	27916455				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352400']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092552']
GSE89509	28596382	['GSE89516']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352411']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092560']
GSE89520					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352471']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092589']
GSE89532					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352476']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092590']
GSE89546	28067667	['GSE89548']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352587']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092642']
GSE89547	28067667	['GSE89548']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352532']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092617']
GSE89549	28285905				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352529']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092608']
GSE89572	28386228				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352605']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092644']
GSE89574	28270516	['GSE89575']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352608']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092646']
GSE89585	28394251	['GSE73771']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352631']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092655']
GSE89603	28813171; 28893947				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352691']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092769']
GSE89619					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352722']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092781']
GSE89620	29387864				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352727']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092788']
GSE89621	28009298				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352729']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092793']
GSE89622	27941793				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352730']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092794']
GSE89627	28334784				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352740']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092799']
GSE89633	27881411				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352828']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092900']
GSE89636	28591637				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352756']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092805']
GSE89640	28694333				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352784']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092885']
GSE89660	28089889	['GSE89664']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352851']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092906']
GSE89665	29126798				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352860']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092911']
GSE89683	28334816	['GSE89684']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352951']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP093278']
GSE89692	28619944; 31704941				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352967']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP093288']
GSE89695	29100015	['GSE89698']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA352970']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP093307']
