gse	pmid	subseries	superseries	affiliation	BioProject	SRA
GSE85988	27856324				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA339938']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP082679']
GSE86007	27936185				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA339986']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP082692']
GSE86053	30307528; 31690262				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340140']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP082964']
GSE86101	27559130	['GSE86105']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340267']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083013']
GSE86102	27559130	['GSE86105']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340266']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083014']
GSE86103	27559130	['GSE86105']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340265']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083015']
GSE86104	27559130	['GSE86105']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340264']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083016']
GSE86146	28457750				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340388']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083134']
GSE86148	27864472; 34389041				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340370']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083135']
GSE86151	28191887				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340369']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083137']
GSE86153	28445462				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340373']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083140']
GSE86159					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340383']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083129']
GSE86165	28904012	['GSE86222']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340395']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083189']
GSE86190					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340780']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083281']
GSE86202					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340880']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083311']
GSE86219	28904012	['GSE86222']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340954']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083725']
GSE86221	28904012	['GSE86222']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA340956']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083743']
GSE86237		['GSE103366']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341069']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083768']
GSE86239	28119415	['GSE86240']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341062']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083762']
GSE86244	28211118				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341071']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083770']
GSE86308	29079696				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341405']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083918']
GSE86316	28273452				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341401']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083916']
GSE86333	29875417	['GSE86335']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341461']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083950']
GSE86337	27899618				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341465']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083954']
GSE86344	28498804				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341495']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083962']
GSE86348	27922002				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341490']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP083961']
GSE86356	30561649				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342787']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089788']
GSE86387	28668826				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341588']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP084270']
GSE86394					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341678']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP084316']
GSE86422	27658890				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341833']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP086078']
GSE86451	28274739				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341946']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP086612']
GSE86452	28321213				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA341951']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP086613']
GSE86473	27864352		['GSE86468', 'GSE86469']			['https://www.ncbi.nlm.nih.gov/sra?term=SRP075970']
GSE86480	28768686				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342034']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP086866']
GSE86491	28395321				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342633']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090091']
GSE86497	29161413				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342060']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087123']
GSE86503	40553565	['GSE85559']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342094']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087386']
GSE86504	28474697				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342098']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087387']
GSE86506	28123069				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342100']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087410']
GSE86518	27852622	['GSE86519']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342117']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087439']
GSE86538	28507152				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342148']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087481']
GSE86550	28549128				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342177']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087536']
GSE86562	27756306	['GSE86566']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342185']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087576']
GSE86563	27756306	['GSE86566']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342184']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087577']
GSE86564	27756306	['GSE86566']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342194']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087579']
GSE86577	27679845				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342296']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087627']
GSE86602	28647567				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342348']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087655']
GSE86610	28658212				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342404']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087719']
GSE86611	27753532				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342403']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087720']
GSE86618	27942595				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342415']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087726']
GSE86654	28094017				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342487']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087846']
GSE86791	27775709	['GSE74250']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342503']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP087936']
GSE86813	27732843	['GSE86814']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342608']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089680']
GSE86821	28332981				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342627']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089694']
GSE86846	27354116				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342707']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089740']
GSE86855	29138278				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342781']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089784']
GSE86857	28263964				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343235']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091854']
GSE86867	29133406				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342799']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089801']
GSE86874	28860622				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342818']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089808']
GSE86884	25946140				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342822']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089814']
GSE86896					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342854']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089821']
GSE86906	28736215; 31242417				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA342938']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089857']
GSE86910	28504707	['GSE86912']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343063']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089927']
GSE86931	30449946				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343015']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089882']
GSE86940	27866838				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343035']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089893']
GSE86956	28255028	['GSE86959']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343086']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089922']
GSE86958	28255028	['GSE86959']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343087']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089923']
GSE86977		['GSE86894']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343284']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090072']
GSE86982	28296636	['GSE86894']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343288']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090061']
GSE86985		['GSE86894']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343287']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090070']
GSE86986	28877994				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343129']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP089969']
GSE87040	29272703	['GSE87041']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343265']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090039']
GSE87042	28472656	['GSE87064']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343264']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090040']
GSE87055	28365152	['GSE79046']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343380']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090090']
GSE87087	28236660				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343474']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090131']
GSE87088	29127290				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343476']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090132']
GSE87110	28041929				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343557']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090143']
GSE87167					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343771']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090226']
GSE87169	27697109				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343775']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090230']
GSE87186	27322481				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343804']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090282']
GSE87187	29249359				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343815']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090251']
GSE87189	29249359				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343812']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090252']
GSE87194	27992436				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343829']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090259']
GSE87198	29022589				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343830']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090260']
GSE87231	27989770	['GSE87239']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343938']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090306']
GSE87237	27989770	['GSE87239']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343935']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090309']
GSE87240		['GSE87242']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343945']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090311']
GSE87257	27708057				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343954']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090317']
GSE87273	27773700				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343952']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090319']
GSE87285	28538183	['GSE87286']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343968']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090333']
GSE87290	27230130				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA343985']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090337']
GSE87307	27942860	['GSE87312']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344306']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090369']
GSE87320		['GSE87323']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344336']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090390']
GSE87326	28923912				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344340']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090396']
GSE87328	28541577				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344393']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090415']
GSE87340	24894543; 28057009				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344450']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090460']
GSE87360	27764183				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344487']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090472']
GSE87365					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344494']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090475']
GSE87392	27798170				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344652']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090509']
GSE87399	28506846				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344662']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090513']
GSE87400	27999094	['GSE72751']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344664']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090514']
GSE87426	27012629				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344735']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090552']
GSE87456	28961236				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344795']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090586']
GSE87476	28912132				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344882']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090620']
GSE87487	27942590				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344898']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090633']
GSE87495	28273136				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344913']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090635']
GSE87497	27981244				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA344928']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090658']
GSE87515	28344040				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345000']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090686']
GSE87517	28652380				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345006']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090689']
GSE87532	27825143				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345046']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090704']
GSE87534	29896299				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345048']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090707']
GSE87535					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345047']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090709']
GSE87540	29225035	['GSE87564']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345197']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090755']
GSE87541	28937961				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345141']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090727']
GSE87554					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345173']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090747']
GSE87563	28202510				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345199']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090756']
GSE87581	28570276				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345236']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090779']
GSE87585	29203764				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345243']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090786']
GSE87615	28712938				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345387']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090830']
GSE87617	28712938				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345386']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090831']
GSE87626	28426722				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345431']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090853']
GSE87641	28069687				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345487']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090891']
GSE87660	28432352				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345493']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090893']
GSE87668	27829155				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345510']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090905']
GSE87679	28669802				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345540']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090916']
GSE87692	28174237				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345561']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090929']
GSE87701	28591870				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345603']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090937']
GSE87708	28174237	['GSE87726']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345611']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090942']
GSE87720	28174237	['GSE87726']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345620']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090944']
GSE87725	28174237	['GSE87726']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA345632']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090948']
GSE87748	28066330	['GSE87749']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347417']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091061']
GSE87750	28758997				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347344']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP090990']
GSE87809	28125717	['GSE87810']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347653']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091375']
GSE87831	27807035				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA347821']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091382']
GSE87849	28061811				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348691']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091685']
GSE87891	27777974				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348114']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091453']
GSE88710	34445577				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348339']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091510']
GSE88741	29269732				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348439']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091546']
GSE88750	28619718	['GSE88751']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348451']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091556']
GSE88802					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348681']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091645']
GSE88848	28356702				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348765']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091675']
GSE88850	27881084				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348767']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091680']
GSE88858	27864467				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA348814']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091695']
GSE88931	27989715	['GSE88933']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349151']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091767']
GSE88943	28481029				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349163']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091771']
GSE88944	28202772	['GSE89411']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349162']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091772']
GSE88945	28628110				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349164']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091774']
GSE88946	28178884				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349169']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091775']
GSE88956	28031488	['GSE88957']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349182']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091785']
GSE88977	28963353	['GSE88978']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349455']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091857']
GSE88997	28272465				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349475']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091873']
GSE89008	30146161				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA349748']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091886']
GSE89049	27820945				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350005']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091928']
GSE89057	27919067				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350168']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091936']
GSE89062					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350221']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091956']
GSE89063	27942596				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350203']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091947']
GSE89110	28092678				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350308']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091988']
GSE89115					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350311']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091992']
GSE89122	27144525				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350320']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP091998']
GSE89124	29044515				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350324']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092000']
GSE89127	29054992	['GSE89129']			['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350335']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092004']
GSE89134	28855514				['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350339']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092010']
GSE89140					['https://www.ncbi.nlm.nih.gov/bioproject/PRJNA350387']	['https://www.ncbi.nlm.nih.gov/sra?term=SRP092031']
